ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Mediano Costo;ESTUFA DE CULTIVO;BINDER;SIN INFORMACION;SIN INFORMACION;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON;PABELLON;Apoyo Endoscopico;Alto Costo;FUENTE DE LUZ;KARLZ STORZ;D-LIGHT P 201337 20;ZX3083;S/N;2014;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Apoyo Diagnostico;Mediano Costo;Gabinete bioseguridad;ESCO II;AB2-4S1;2007-21404;S/N;2010;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
ESTERILIZACION [C-027 CENTRAL ESTERILIZACION];ESTERILIZACION [C-027 CENTRAL ESTERILIZACION];Esterilizacion;Mediano Costo;GABINETE DE SECADO ;BELIMED;611810;S/N;S/N;2011;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA [B-115];KINESIOLOGIA [B-115];Apoyo Diagnostico;Bajo Costo;HEMOGLUCOTEST;ACCU-CHEK ;PERFORMA;55309958946;S/N;2013;4;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICINA [C-4XX ESTACION ENFERMERIA];MEDICINA [C-4XX ESTACION ENFERMERIA];Apoyo Diagnostico;Bajo Costo;HEMOGLUCOTEST;BIONIME ;GM300;SIN INFORMACION;S/N;2014;4;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA [C-301 ESTACION ENFERMERIA];PEDIATRIA [C-301 ESTACION ENFERMERIA];Apoyo Diagnostico;Bajo Costo;HEMOGLUCOTEST;ACCU-CHEK ;PERFORMA;55309956575;S/N;2014;4;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
URGENCIAS [A-117 PREPARTO ];URGENCIAS [A-117 PREPARTO ];Apoyo Diagnostico;Bajo Costo;HEMOGLUCOTEST;ACCU-CHEK ;PERFORMA;55309948461;S/N;2013;4;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
URGENCIAS [A-138 REANIMACION];URGENCIAS [A-138 REANIMACION];Apoyo Diagnostico;Bajo Costo;HEMOGLUCOTEST;ACCU-CHEK ;PERFORMA;55309949748;S/N;2014;4;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
URGENCIAS [TRIAGE];URGENCIAS [TRIAGE];Apoyo Diagnostico;Bajo Costo;HEMOGLUCOTEST;RIGHT ;TD-4251;4251113010003750;S/N;2014;4;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
IMAGENOLOGIA [B-134 SALA MAMOGRAFIA];IMAGENOLOGIA [B-134 SALA MAMOGRAFIA];Imagenologia;Alto Costo;IMPRESORA;AGFA ;DS AXYS;1535;S/N;2013;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Mediano Costo;INCUBADOR;BIO-RAD      ;Incubator 37 S I;2001567;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-136 ];PARTO [C-136 ];Apoyo Terapeutico;Mediano Costo;INCUBADORA;DRAGER;AIR-SHIELDS TI-500;G808353;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Mediano Costo;INCUBADORA;DRAGER;AIR-SHIELDS TI-500;GB08352;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PARTO [C-136 ];PARTO [C-136 ];Apoyo Terapeutico;Mediano Costo;INCUBADORA;DRAGER;AIR-SHIELDS TI-500;GB08351;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
ESTERILIZACION [C-027 CENTRAL ESTERILIZACION];ESTERILIZACION [C-027 CENTRAL ESTERILIZACION];Esterilizacion;Mediano Costo;INCUBADORA  CONTROL BIOLOGICO;3M;290;241584;S/N;2012;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON;PABELLON;Apoyo Endoscopico;Alto Costo;INSUFLADOR;KARLZ STORZ;UNIDRIVE SIII ARTHRO 287230;WV3206;S/N;2014;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON [C-130 PABELLON 1];PABELLON [C-130 PABELLON 1];Apoyo Quirurgico;Bajo Costo;LAMPARA CRANEAL;HEINE ;3S LED;1091006504;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];Apoyo Quirurgico;Bajo Costo;LAMPARA CRANEAL;HEINE ;3S LED;1091006494;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Mediano Costo;LAMPARA DE FOTOTERAPIA;GENERAL ELECTRIC ;LULLABY LED PT;SGT14084641PA ;S/N;2013;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Mediano Costo;LAMPARA DE FOTOTERAPIA;GENERAL ELECTRIC ;LULLABY LED PT;SGT14084640PA;S/N;2013;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Mediano Costo;LAMPARA DE FOTOTERAPIA;GENERAL ELECTRIC ;LULLABY LED PT;SGT13463846PA;S/N;2013;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [E114 BOX DENTAL];SERVICIO DENTAL [E114 BOX DENTAL];Apoyo Terapeutico;Bajo Costo;LAMPARA FOTOCURADO;DENTSPLY DENTOMAT COMPACT;QHL75;502-46210;S/N;2012;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [F118 BOX DENTAL];SERVICIO DENTAL [F118 BOX DENTAL];Apoyo Terapeutico;Bajo Costo;LAMPARA FOTOCURADO;DENTSPLY DENTOMAT COMPACT;QHL75;502-46305;S/N;2012;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [F118A BOX DENTAL];SERVICIO DENTAL [F118A BOX DENTAL];Apoyo Terapeutico;Bajo Costo;LAMPARA FOTOCURADO;DENTSPLY DENTOMAT COMPACT;QHL75;502-46316;S/N;2012;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [G119A BOX DENTAL];SERVICIO DENTAL [G119A BOX DENTAL];Apoyo Terapeutico;Bajo Costo;LAMPARA FOTOCURADO;DENTSPLY DENTOMAT COMPACT;QHL75;50246011;S/N;2012;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
DENTAL E-121;DENTAL E-121;Apoyo Diagnostico;Bajo Costo;LAMPARA FOTOCURADO;3M;ESPE ELIPAR DEEP CURE -L;34991;762;2022;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
DENTAL G-119A;DENTAL G-119A;Apoyo Diagnostico;Bajo Costo;LAMPARA FOTOCURADO;3M;ESPE ELIPAR DEEP CURE -L;932125;S/N;2022;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Diagnostico;Bajo Costo;LAMPARA GINECOLOGICA;HESSELINC;KS-Q3;20210705022;504;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Diagnostico;Bajo Costo;LAMPARA GINECOLOGICA;HESSELINC;KS-Q3;20210705017;505;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFTALMOLOGIA [E-XX];OFTALMOLOGIA [E-XX];Apoyo Diagnostico;Mediano Costo;LAMPARA HENDIDURA;NIDEK/; SI 1800;901212-15095902;S/N;2015;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFTALMOLOGIA [E-XX];OFTALMOLOGIA [E-XX];Apoyo Diagnostico;Mediano Costo;LAMPARA HENDIDURA;TOPCON; SL-D2;S/N;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Diagnostico;Bajo Costo;LAMPARA LUPA;SIN INFORMACION;-;-;325;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Diagnostico;Bajo Costo;LAMPARA LUPA;SIN INFORMACION;-;-;326;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON [C-129 PABELLON 2];PABELLON [C-129 PABELLON 2];Apoyo Quirurgico;Alto Costo;LAMPARA QUIRURGICA FIJA;TRUMPF ;TRULIGHT 5300;101568874;S/N;2011;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON [C-130 PABELLON 1];PABELLON [C-130 PABELLON 1];Apoyo Quirurgico;Alto Costo;LAMPARA QUIRURGICA FIJA;TRUMPF;TRULIGHT 5300;101567218;S/N;2011;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PARTO [C-134];PARTO [C-134];Apoyo Quirurgico;Alto Costo;LAMPARA QUIRURGICA FIJA;TRUMPF ;SERIE 3300;101580310;S/N;2013;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
BODEGA MANT;BODEGA MANT;Apoyo Quirurgico;Alto Costo;LAMPARA QUIRURGICA FIJA;TRUMPF;SERIE 3300;101635704;S/N;2013;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON [C-129 PABELLON 2];PABELLON [C-129 PABELLON 2];Apoyo Quirurgico;Alto Costo;LAMPARA QUIRURGICA PORTATIL;KLS MARTIN ;MARLED EL3;ME3A000012M0094;S/N;2012;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON [C-130 PABELLON 1];PABELLON [C-130 PABELLON 1];Apoyo Quirurgico;Alto Costo;LAMPARA QUIRURGICA PORTATIL;KLS MARTIN ;MARLED EL3;ME3A000012M0098;S/N;2012;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];Apoyo Quirurgico;Alto Costo;LAMPARA QUIRURGICA PORTATIL;KLS MARTIN ;MARLED EL3;ME3A000012M0097;S/N;2011;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
URGENCIAS [A-117 PREPARTO ];URGENCIAS [A-117 PREPARTO ];Apoyo Quirurgico;Alto Costo;LAMPARA QUIRURGICA PORTATIL;KLS MARTIN ;MARLED EL3;ME3A000012M0091;S/N;2012;10;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Mediano Costo;lector vhs;lena;SIN INFORMACION;SIN INFORMACION;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
IMAGENOLOGIA [B-134 SALA MAMOGRAFIA];IMAGENOLOGIA [B-134 SALA MAMOGRAFIA];Imagenologia;Alto Costo;MAMOGRAFO;HOLOGIC ;LORAD M-IV;18003126927;S/N;2013;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON [C-129 PABELLON 2];PABELLON [C-129 PABELLON 2];Apoyo Quirurgico;Alto Costo;MAQUINA DE ANESTESIA;DRAGER;FABIUS GS PREMIUM;ASEL-0049;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON [C-130 PABELLON 1];PABELLON [C-130 PABELLON 1];Apoyo Quirurgico;Alto Costo;MAQUINA DE ANESTESIA;DRAGER;FABIUS GS PREMIUM;ASEL-0050;S/N;2013;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202614;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202618;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202620;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202668;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202677;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202678;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202670;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202675;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202699;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202700;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202672;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202669;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202673;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202664;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202613;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202604;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230801;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230776;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230790;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230798;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230782;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230783;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230788;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230799;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230805;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230804;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230803;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230802;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230785;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230780;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230806;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230800;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202683;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202684;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202702;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202701;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202685;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202686;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202666;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202607;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202608;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202616;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202611;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202663;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202671;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202680;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202679;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202694;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202693;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202690;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202692;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202665;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202660;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202682;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202681;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202662;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PREPARTO;PREPARTO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202691;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202667;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202631;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202687;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202654;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PREPARTO;PREPARTO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202653;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202661;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202688;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202648;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202656;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202689;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202640;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
